Year,IncidentLocation,Origin,Dead,Survived,Cause
2019,Central America,Ukraine,1,0,Drowning
2019,North America,Mexico,1,0,Drowning
2019,Central America,Honduras,1,0,Vehicle accident / death linked to hazardous transport
2019,South America,Unknown,19,8,Drowning
2019,Central America,Mexico,3,0,Drowning
2019,Central America,Honduras,1,0,Vehicle accident / death linked to hazardous transport
2019,Eastern Africa,Ethiopia,52,16,Drowning
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,6,1,Violence
2019,Western Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,1,Mixed or unknown
2019,North America,El Salvador,1,0,Drowning
2019,Europe,Iraq,,8,Drowning
2019,Western Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,1,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,6,1,Mixed or unknown
2019,Western Africa,Unknown,13,1,Mixed or unknown
2019,Caribbean,Haiti,31,18,Drowning
2019,Northern Africa,Unknown,8,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Central America,Guatemala,1,4,Violence
2019,Europe,Algeria,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,1,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,1,Mixed or unknown
2019,Central America,Unknown,1,0,Drowning
2019,Northern Africa,Côte d'Ivoire,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Northern Africa,Unknown,3,25,Vehicle accident / death linked to hazardous transport
2019,Europe,Unknown,1,1,Accidental death
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Eastern Africa,Unknown,1,1,Violence
2019,Mediterranean,Algeria,1,0,Drowning
2019,Mediterranean,Unknown,1,42,Drowning
2019,Europe,Togo,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Central America,Unknown,1,0,Drowning
2019,Central America,Unknown,1,0,Violence
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Europe,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Western Africa,Unknown,3,1,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,14,2,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,7,0,Violence
2019,Western Africa,Unknown,4,1,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Mediterranean,Unknown,2,13,Drowning
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Violence
2019,Northern Africa,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Northern Africa,Unknown,16,2,Mixed or unknown
2019,Western Asia,Syrian Arab Republic,2,0,Violence
2019,Western Africa,Unknown,4,1,Mixed or unknown
2019,Mediterranean,Unknown,,9,Drowning
2019,North America,Unknown,1,0,Mixed or unknown
2019,Middle Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,3,0,Violence
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Central America,Honduras,,1,Drowning
2019,Central America,Mexico,1,7,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Afghanistan,,51,Drowning
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,North America,Unknown,1,0,Drowning
2019,Mediterranean,Morocco,1,0,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Unknown,3,0,Drowning
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,3,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Violence
2019,Western Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2019,North America,Mexico,1,0,Mixed or unknown
2019,Central America,Honduras,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Asia,Unknown,3,0,Drowning
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Eastern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Central America,Honduras,1,0,Sickness / lack of access to adequate healthcare
2019,Central America,Guatemala,1,2,Vehicle accident / death linked to hazardous transport
2019,North America,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,North America,Unknown,1,0,Mixed or unknown
2019,North America,Mexico,1,0,Mixed or unknown
2019,North America,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Violence
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,North America,Unknown,1,0,Mixed or unknown
2019,North America,Mexico,1,0,Drowning
2019,Western Asia,Bangladesh,1,11,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Unknown,1,0,Drowning
2019,Western Asia,Syrian Arab Republic,3,0,Drowning
2019,Western Africa,Unknown,1,0,Violence
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Middle Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,North America,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,North America,Mexico,1,0,Drowning
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Mediterranean,Unknown,1,0,Drowning
2019,Europe,Unknown,2,0,Drowning
2019,South America,Venezuela (Bolivarian Republic of),1,0,Mixed or unknown
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,North America,Mexico,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,North America,Unknown,1,0,Mixed or unknown
2019,North America,Unknown,1,0,Mixed or unknown
2019,Mediterranean,Unknown,1,0,Drowning
2019,North America,Mexico,1,0,Drowning
2019,North America,Unknown,1,0,Mixed or unknown
2019,North America,Unknown,1,0,Mixed or unknown
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Asia,Syrian Arab Republic,1,0,Violence
2019,Eastern Africa,Unknown,1,0,Violence
2019,Eastern Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Middle Africa,Unknown,1,0,Mixed or unknown
2019,Mediterranean,"Cameroon,Guinea,Unknown",2,0,Drowning
2019,Western Africa,Unknown,4,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Central America,Guatemala,2,7,Violence
2019,North America,Mexico,1,0,Drowning
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Central America,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Unknown,1,0,Drowning
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,South America,Venezuela (Bolivarian Republic of),1,0,Sickness / lack of access to adequate healthcare
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,3,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,3,0,Violence
2019,Mediterranean,Afghanistan,3,9,Drowning
2019,Central America,Cuba,1,0,Sickness / lack of access to adequate healthcare
2019,Central America,Guatemala,24,33,Vehicle accident / death linked to hazardous transport
2019,Europe,Algeria,1,1,Vehicle accident / death linked to hazardous transport
2019,Europe,Ethiopia,1,0,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Unknown,,0,Drowning
2019,Western Africa,Unknown,15,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Western Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Mediterranean,Unknown,1,0,Drowning
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Mediterranean,Afghanistan,1,0,Drowning
2019,Mediterranean,Afghanistan,1,0,Drowning
2019,Europe,Morocco,1,0,Drowning
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,2,0,Mixed or unknown
2019,North America,Unknown,1,0,Mixed or unknown
2019,Caribbean,Dominican Republic,1,15,Drowning
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Eastern Africa,Unknown,2,2,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,North America,Guatemala,1,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,6,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,1,0,Violence
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,3,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Violence
2019,Western Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Mediterranean,Unknown,1,0,Drowning
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,North America,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,2,0,Violence
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Violence
2019,Central America,El Salvador,1,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Morocco,,0,Drowning
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Middle Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,1,0,Violence
2019,Western Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Unknown,3,52,Drowning
2019,Mediterranean,Unknown,1,15,Drowning
2019,Mediterranean,Unknown,1,0,Drowning
2019,Middle Africa,Unknown,2,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Violence
2019,Western Africa,Unknown,1,0,Violence
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2019,Middle Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,2,0,Violence
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Western Africa,Unknown,5,0,Vehicle accident / death linked to hazardous transport
2019,Central America,El Salvador,1,0,Violence
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Eastern Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2019,Middle Africa,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,2,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Mediterranean,Unknown,1,0,Drowning
2019,South-eastern Asia,"Myanmar,Viet Nam",8,0,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Unknown,,0,Drowning
2019,Mediterranean,Tunisia,1,0,Drowning
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Violence
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,3,0,Mixed or unknown
2019,Middle Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,North America,Ecuador,2,0,Vehicle accident / death linked to hazardous transport
2019,Europe,Türkiye,1,0,Drowning
2019,Western Asia,Unknown,1,0,Drowning
2019,North America,Guatemala,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Central America,Honduras,1,0,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Afghanistan,4,11,Drowning
2019,Mediterranean,Unknown,1,0,Drowning
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Mediterranean,Unknown,1,0,Drowning
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Eastern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Mediterranean,"Unknown,Yemen",,36,Drowning
2019,Europe,Unknown,1,0,Drowning
2019,North America,Unknown,1,0,Mixed or unknown
2019,Europe,Bangladesh,1,14,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,1,0,Violence
2019,Northern Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Europe,Algeria,1,0,Accidental death
2019,Caribbean,Haiti,17,0,Drowning
2019,Mediterranean,Unknown,1,12,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Mediterranean,Unknown,,0,Drowning
2019,Mediterranean,Unknown,1,0,Drowning
2019,North America,El Salvador,1,0,Mixed or unknown
2019,Central America,El Salvador,1,0,Vehicle accident / death linked to hazardous transport
2019,Southern Asia,Afghanistan,2,18,Violence
2019,North America,Unknown,1,11,Vehicle accident / death linked to hazardous transport
2019,Central America,Unknown,1,0,Drowning
2019,Western Asia,Syrian Arab Republic,1,3,Violence
2019,Eastern Africa,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,North America,Mexico,1,0,Mixed or unknown
2019,North America,Unknown,2,9,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Unknown,1,0,Drowning
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Unknown,2,0,Drowning
2019,Central America,Guatemala,1,0,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Syrian Arab Republic,1,41,Mixed or unknown
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2019,Eastern Africa,Ethiopia,1,3,Violence
2019,Eastern Africa,Unknown,1,0,Violence
2019,North America,Mexico,1,1,Drowning
2019,Western Africa,Unknown,11,1,Violence
2019,Western Africa,Unknown,11,0,Violence
2019,Western Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,3,1,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Mediterranean,Unknown,,19,Drowning
2019,North America,Unknown,1,0,Mixed or unknown
2019,North America,Honduras,1,0,Mixed or unknown
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,3,0,Mixed or unknown
2019,Central America,Mexico,1,0,Drowning
2019,North America,El Salvador,1,0,Drowning
2019,Western Africa,Unknown,3,0,Mixed or unknown
2019,Western Africa,Unknown,2,2,Violence
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,North America,Guatemala,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,3,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Asia,Afghanistan,6,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Central America,Ecuador,2,6,Drowning
2019,Mediterranean,Unknown,1,51,Drowning
2019,Mediterranean,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,6,0,Violence
2019,Western Africa,Unknown,2,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,2,0,Violence
2019,Western Africa,Unknown,6,0,Violence
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Mixed or unknown
2019,Middle Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Southern Asia,Unknown,3,0,Violence
2019,Central America,Mexico,,2,Drowning
2019,North America,Unknown,2,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Central America,Honduras,1,3,Violence
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Central America,Ecuador,1,0,Drowning
2019,Europe,Ethiopia,1,0,Vehicle accident / death linked to hazardous transport
2019,North America,Mexico,1,0,Mixed or unknown
2019,Western Asia,Unknown,4,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,3,0,Mixed or unknown
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,North America,Unknown,1,0,Mixed or unknown
2019,North America,Unknown,1,0,Mixed or unknown
2019,North America,Mexico,1,0,Drowning
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,North America,Honduras,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,North America,El Salvador,1,0,Mixed or unknown
2019,South-eastern Asia,Unknown,5,0,Mixed or unknown
2019,Southern Asia,Unknown,1,0,Mixed or unknown
2019,Central America,Honduras,2,0,Drowning
2019,North America,Unknown,1,3,Drowning
2019,Mediterranean,Unknown,,9,Drowning
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Central America,Honduras,3,0,Violence
2019,North America,Mexico,1,0,Drowning
2019,North America,Mexico,1,0,Drowning
2019,North America,Unknown,1,0,Drowning
2019,Central America,Ecuador,1,0,Drowning
2019,Central America,Honduras,1,0,Violence
2019,Central America,"Angola,Cuba",,12,Drowning
2019,South-eastern Asia,Unknown,1,0,Mixed or unknown
2019,Southern Asia,Unknown,5,0,Mixed or unknown
2019,South-eastern Asia,Unknown,10,0,Mixed or unknown
2019,South-eastern Asia,Unknown,2,0,Mixed or unknown
2019,South-eastern Asia,Unknown,7,0,Mixed or unknown
2019,Caribbean,Venezuela (Bolivarian Republic of),1,0,Drowning
2019,North America,Unknown,1,0,Drowning
2019,Central America,Honduras,1,0,Drowning
2019,North America,Mexico,1,4,Vehicle accident / death linked to hazardous transport
2019,Western Asia,Unknown,1,0,Drowning
2019,Southern Asia,Unknown,5,0,Vehicle accident / death linked to hazardous transport
2019,South-eastern Asia,Unknown,5,0,Vehicle accident / death linked to hazardous transport
2019,Southern Asia,Unknown,2,0,Mixed or unknown
2019,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Middle Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2019,Central America,Guatemala,1,15,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,"Côte d'Ivoire,Mali,Senegal,Unknown",21,28,Vehicle accident / death linked to hazardous transport
2019,Central America,Unknown,1,0,Drowning
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Central America,El Salvador,1,0,Sickness / lack of access to adequate healthcare
2019,Central America,Unknown,1,0,Drowning
2019,Central America,Mexico,1,0,Drowning
2019,Mediterranean,Morocco,1,0,Violence
2019,North America,Guatemala,1,0,Sickness / lack of access to adequate healthcare
2019,North America,Honduras,1,0,Vehicle accident / death linked to hazardous transport
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,2,0,Violence
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Northern Africa,Unknown,7,0,Vehicle accident / death linked to hazardous transport
2019,Eastern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Northern Africa,Unknown,3,0,Mixed or unknown
2019,Northern Africa,Unknown,5,0,Mixed or unknown
2019,Northern Africa,Unknown,1,0,Mixed or unknown
2019,North America,Honduras,2,5,Drowning
2019,Central America,Unknown,1,0,Drowning
2019,Europe,Unknown,1,0,Drowning
2019,Mediterranean,Syrian Arab Republic,1,13,Drowning
2019,Mediterranean,Senegal,,3,Drowning
2019,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Mediterranean,Unknown,,8,Drowning
2019,Mediterranean,Unknown,1,4,Drowning
2019,Western Africa,Unknown,4,0,Violence
2019,Western Africa,Unknown,2,0,Violence
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,3,0,Sickness / lack of access to adequate healthcare
2019,Eastern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,2,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Violence
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Mediterranean,Unknown,1,0,Drowning
2019,Mediterranean,Afghanistan,9,5,Drowning
2019,South-eastern Asia,Unknown,5,0,Mixed or unknown
2019,South-eastern Asia,Unknown,8,0,Mixed or unknown
2019,Mediterranean,Senegal,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Central America,Honduras,1,0,Vehicle accident / death linked to hazardous transport
2019,South-eastern Asia,Indonesia,1,0,Drowning
2019,Central America,"El Salvador,Guatemala",2,5,Vehicle accident / death linked to hazardous transport
2019,Western Africa,Unknown,2,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Northern Africa,Unknown,4,0,Mixed or unknown
2019,Central America,Ecuador,1,0,Drowning
2019,Central America,Unknown,1,0,Drowning
2019,South-eastern Asia,Myanmar,4,3,Drowning
2019,Central America,Cuba,1,0,Violence
2019,Northern Africa,Unknown,9,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2019,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2019,Western Africa,Unknown,1,0,Violence
2019,Northern Africa,Morocco,1,11,Drowning
2019,North America,Unknown,1,0,Mixed or unknown
2019,Central America,Honduras,1,0,Violence
2019,Central America,Guatemala,1,0,Drowning
2019,Mediterranean,Unknown,2,24,Drowning
2019,Western Africa,Unknown,2,0,Violence
2019,North America,Unknown,1,0,Mixed or unknown
2019,Western Africa,Unknown,3,0,Mixed or unknown
2019,Western Africa,Unknown,4,0,Mixed or unknown
2019,Western Africa,Unknown,1,0,Mixed or unknown
2019,Mediterranean,"Bangladesh,Egypt,Morocco,Unknown",4,16,Drowning
2019,Europe,Unknown,3,0,Accidental death
2019,North America,Mexico,1,0,Vehicle accident / death linked to hazardous transport
2019,North America,Unknown,1,0,Mixed or unknown
